"hand_breadth","hand_circumference","hand_length","Gender","Weight","Height"
"72","175","184","Female","67.13","162.56"
"77","189","185","Female","65.77","162.56"
"79","187","186","Female","63.5","170.18"
"82","193","185","Female","65.77","170.18"
"74","174","171","Female","50.8","154.94"
"73","173","167","Female","53.07","162.56"
"76","188","188","Female","71.67","177.8"
"78","184","189","Female","74.84","167.64"
"79","189","182","Female","61.23","160.02"
"77","182","177","Female","43.09","149.86"
"83","198","174","Female","74.84","160.02"
"83","200","204","Female","70.31","160.02"
"77","194","177","Female","68.04","165.1"
"78","194","184","Female","68.04","165.1"
"82","185","183","Female","68.04","172.72"
"74","174","179","Female","59.87","162.56"
"74","181","183","Female","71.67","165.1"
"76","186","165","Female","61.23","157.48"
"79","189","170","Female","58.97","154.94"
"80","193","187","Female","74.84","170.18"
"83","200","191","Female","77.11","170.18"
"77","188","187","Female","54.43","160.02"
"74","179","183","Female","65.77","160.02"
"86","205","198","Female","61.23","175.26"
"80","191","174","Female","74.84","167.64"
"72","182","180","Female","64.41","172.72"
"76","187","171","Female","68.04","160.02"
"84","201","192","Female","68.04","162.56"
"72","175","161","Female","46.72","149.86"
"75","182","170","Female","61.23","157.48"
"77","187","172","Female","83.01","170.18"
"76","187","183","Female","65.77","165.1"
"73","182","190","Female","69.85","157.48"
"71","175","177","Female","58.97","160.02"
"77","187","187","Female","65.77","165.1"
"78","190","193","Female","67.13","175.26"
"77","189","197","Female","67.13","165.1"
"79","193","198","Female","88.45","177.8"
"69","177","174","Female","63.5","152.4"
"78","187","174","Female","83.91","167.64"
"78","192","179","Female","57.15","157.48"
"75","183","165","Female","58.97","149.86"
"78","189","182","Female","61.23","167.64"
"79","202","186","Female","70.31","177.8"
"73","177","177","Female","54.43","162.56"
"77","194","174","Female","52.16","160.02"
"71","170","167","Female","55.79","162.56"
"71","178","167","Female","63.5","157.48"
"80","196","178","Female","54.43","157.48"
"77","190","181","Female","63.5","165.1"
"81","187","186","Female","70.31","170.18"
"72","173","174","Female","58.97","154.94"
"76","183","174","Female","58.97","162.56"
"77","182","181","Female","55.34","162.56"
"75","184","170","Female","54.43","154.94"
"80","194","180","Female","79.38","160.02"
"76","185","178","Female","57.61","162.56"
"76","188","181","Female","72.57","170.18"
"78","188","178","Female","72.57","165.1"
"80","197","173","Female","65.77","157.48"
"90","205","190","Female","74.84","170.18"
"74","178","176","Female","49.9","160.02"
"78","184","173","Female","47.63","154.94"
"77","188","183","Female","83.46","170.18"
"76","182","176","Female","68.95","160.02"
"76","184","181","Female","62.14","167.64"
"79","194","190","Female","71.21","170.18"
"75","183","163","Female","49.9","154.94"
"83","201","190","Female","72.57","177.8"
"80","200","182","Female","68.04","172.72"
"78","188","177","Female","59.87","160.02"
"74","177","184","Female","60.33","170.18"
"82","192","182","Female","65.77","167.64"
"77","176","166","Female","49.9","152.4"
"78","182","170","Female","71.21","167.64"
"84","203","185","Female","68.04","167.64"
"76","182","175","Female","64.86","160.02"
"83","199","181","Female","77.11","165.1"
"81","194","180","Female","72.57","162.56"
"78","183","183","Female","77.11","170.18"
"74","173","160","Female","52.16","165.1"
"77","180","208","Female","67.13","170.18"
"79","191","183","Female","73.03","160.02"
"71","167","170","Female","54.43","160.02"
"77","190","181","Female","58.97","167.64"
"78","185","176","Female","69.85","165.1"
"71","178","172","Female","66.68","160.02"
"76","177","175","Female","68.04","162.56"
"78","181","177","Female","69.85","167.64"
"75","172","166","Female","60.78","157.48"
"83","191","191","Female","76.2","170.18"
"77","182","167","Female","68.95","160.02"
"75","179","186","Female","57.61","162.56"
"80","188","194","Female","81.65","165.1"
"78","187","189","Female","65.32","172.72"
"77","178","178","Female","65.77","167.64"
"76","187","185","Female","74.84","162.56"
"77","187","185","Female","66.68","165.1"
"75","181","183","Female","65.77","162.56"
"76","181","173","Female","68.04","172.72"
"79","187","178","Female","63.05","175.26"
"76","185","188","Female","59.87","175.26"
"73","170","166","Female","48.08","154.94"
"74","183","168","Female","73.48","165.1"
"84","201","202","Female","101.15","180.34"
"75","183","184","Female","65.32","160.02"
"74","180","176","Female","72.57","167.64"
"82","197","177","Female","88","165.1"
"74","186","166","Female","72.57","157.48"
"75","178","183","Female","62.14","157.48"
"83","194","177","Female","68.04","160.02"
"78","183","169","Female","61.23","154.94"
"80","188","182","Female","63.5","160.02"
"79","185","193","Female","68.04","170.18"
"77","188","177","Female","64.86","165.1"
"67","164","163","Female","52.16","157.48"
"72","173","174","Female","57.61","157.48"
"85","197","197","Female","88.9","170.18"
"82","197","181","Female","71.21","170.18"
"70","171","165","Female","57.15","152.4"
"83","206","182","Female","61.23","162.56"
"80","196","182","Female","61.23","162.56"
"70","177","162","Female","63.5","149.86"
"78","187","179","Female","68.04","165.1"
"76","179","183","Female","58.97","160.02"
"86","207","196","Female","81.65","170.18"
"80","185","182","Female","73.03","162.56"
"84","197","183","Female","73.03","165.1"
"73","172","169","Female","47.63","162.56"
"78","185","178","Female","59.87","165.1"
"77","183","188","Female","51.26","160.02"
"80","189","188","Female","70.76","167.64"
"86","196","197","Female","84.82","177.8"
"77","189","177","Female","52.62","154.94"
"83","197","190","Female","72.12","167.64"
"76","182","175","Female","61.23","160.02"
"79","189","174","Female","54.43","160.02"
"74","177","175","Female","56.25","160.02"
"74","175","176","Female","61.23","157.48"
"70","169","168","Female","54.43","162.56"
"73","171","168","Female","62.6","157.48"
"79","192","199","Female","75.75","170.18"
"85","203","180","Female","72.57","167.64"
"80","187","186","Female","77.11","170.18"
"71","168","180","Female","57.15","165.1"
"80","196","186","Female","83.91","162.56"
"77","187","191","Female","82.1","157.48"
"76","190","188","Female","80.29","172.72"
"72","175","164","Female","57.61","152.4"
"72","173","175","Female","59.87","152.4"
"86","206","204","Female","67.13","170.18"
"73","177","167","Female","65.77","154.94"
"78","192","185","Female","63.5","162.56"
"80","189","181","Female","57.61","175.26"
"78","188","180","Female","61.23","157.48"
"74","182","177","Female","59.42","160.02"
"77","188","186","Female","67.13","162.56"
"84","199","197","Female","68.04","170.18"
"77","181","171","Female","59.87","160.02"
"76","177","168","Female","66.68","160.02"
"79","185","188","Female","54.43","154.94"
"71","170","163","Female","53.07","165.1"
"80","186","178","Female","65.32","167.64"
"77","187","184","Female","69.85","165.1"
"76","186","173","Female","62.6","152.4"
"73","173","173","Female","63.5","157.48"
"73","171","168","Female","52.16","162.56"
"75","178","175","Female","59.87","162.56"
"75","177","174","Female","51.71","149.86"
"81","187","188","Female","52.62","152.4"
"80","194","186","Female","74.84","172.72"
"80","189","163","Female","58.97","157.48"
"79","180","182","Female","70.31","162.56"
"83","187","183","Female","61.23","170.18"
"78","187","175","Female","70.76","162.56"
"84","204","181","Female","80.74","175.26"
"76","182","178","Female","53.07","154.94"
"77","191","187","Female","62.6","167.64"
"77","179","181","Female","63.5","160.02"
"77","187","172","Female","72.57","162.56"
"80","188","182","Female","63.5","162.56"
"74","180","185","Female","75.3","167.64"
"77","188","187","Female","66.22","162.56"
"73","175","178","Female","63.5","170.18"
"82","203","186","Female","77.11","165.1"
"84","201","204","Female","80.74","177.8"
"76","184","191","Female","63.5","170.18"
"78","188","183","Female","61.23","165.1"
"82","197","200","Female","73.48","172.72"
"73","179","187","Female","54.43","172.72"
"74","181","176","Female","72.57","167.64"
"74","182","185","Female","61.23","154.94"
"68","167","178","Female","47.17","154.94"
"72","174","160","Female","58.97","152.4"
"80","191","185","Female","65.77","167.64"
"69","172","170","Female","46.72","147.32"
"82","197","194","Female","70.31","177.8"
"82","196","174","Female","65.77","157.48"
"80","194","188","Female","58.97","170.18"
"78","192","178","Female","63.5","160.02"
"78","188","186","Female","62.14","160.02"
"82","202","204","Female","72.57","165.1"
"81","196","190","Female","83.46","177.8"
"78","187","177","Female","74.84","162.56"
"87","207","185","Female","78.93","162.56"
"86","204","201","Female","86.18","172.72"
"78","187","174","Female","58.97","160.02"
"78","192","173","Female","54.43","162.56"
"76","189","176","Female","62.6","162.56"
"76","181","177","Female","77.11","167.64"
"80","190","195","Female","60.78","165.1"
"75","188","185","Female","53.07","160.02"
"83","193","186","Female","61.23","162.56"
"81","191","186","Female","81.65","170.18"
"73","172","163","Female","58.97","152.4"
"76","173","173","Female","59.87","152.4"
"83","198","188","Female","86.18","167.64"
"84","198","184","Female","83.91","170.18"
"77","183","172","Female","76.66","162.56"
"78","182","187","Female","63.5","167.64"
"78","178","183","Female","55.34","165.1"
"77","186","195","Female","77.11","152.4"
"81","191","177","Female","72.12","162.56"
"78","180","180","Female","84.37","170.18"
"76","179","181","Female","63.5","154.94"
"74","180","163","Female","51.71","152.4"
"80","187","197","Female","71.67","165.1"
"84","199","187","Female","79.38","165.1"
"70","167","173","Female","48.99","157.48"
"83","196","186","Female","78.02","160.02"
"85","203","188","Female","90.72","167.64"
"78","178","180","Female","60.33","175.26"
"80","187","174","Female","74.39","152.4"
"87","211","208","Female","95.25","170.18"
"79","184","174","Female","63.5","162.56"
"74","173","181","Female","70.31","154.94"
"78","186","178","Female","61.23","157.48"
"75","176","175","Female","59.42","165.1"
"75","175","173","Female","52.16","162.56"
"81","193","187","Female","62.6","162.56"
"83","199","197","Female","89.81","170.18"
"78","190","184","Female","83.01","160.02"
"81","195","204","Female","85.73","167.64"
"80","183","187","Female","67.13","160.02"
"75","177","175","Female","53.98","162.56"
"77","183","177","Female","70.76","162.56"
"69","162","184","Female","52.62","157.48"
"76","182","164","Female","72.57","162.56"
"83","195","178","Female","58.97","167.64"
"73","171","170","Female","72.57","165.1"
"78","178","175","Female","61.69","162.56"
"73","182","173","Female","69.4","160.02"
"75","179","176","Female","60.33","160.02"
"85","198","192","Female","68.04","167.64"
"70","162","162","Female","54.43","157.48"
"76","178","181","Female","63.96","167.64"
"82","190","182","Female","62.14","167.64"
"72","176","177","Female","65.32","165.1"
"79","195","185","Female","73.48","162.56"
"80","189","192","Female","81.65","180.34"
"80","186","173","Female","69.4","149.86"
"82","188","173","Female","68.04","157.48"
"81","189","176","Female","69.85","157.48"
"87","202","187","Female","63.5","157.48"
"75","176","178","Female","63.5","162.56"
"80","188","189","Female","83.46","175.26"
"78","183","178","Female","61.23","157.48"
"85","197","196","Female","70.31","177.8"
"75","177","174","Female","56.7","157.48"
"75","183","174","Female","64.41","162.56"
"75","179","186","Female","69.4","162.56"
"76","182","185","Female","76.2","167.64"
"81","191","182","Female","65.77","170.18"
"80","192","182","Female","61.23","175.26"
"80","187","178","Female","86.18","170.18"
"77","183","190","Female","67.13","167.64"
"77","187","187","Female","78.02","157.48"
"80","190","182","Female","68.04","157.48"
"73","177","175","Female","52.16","157.48"
"73","173","170","Female","54.43","152.4"
"82","193","177","Female","92.53","165.1"
"80","193","178","Female","88.45","165.1"
"82","192","188","Female","77.11","170.18"
"73","178","180","Female","73.03","157.48"
"80","193","190","Female","75.75","165.1"
"75","179","182","Female","77.11","170.18"
"82","192","189","Female","74.84","162.56"
"77","177","185","Female","63.5","167.64"
"80","189","177","Female","58.97","162.56"
"80","187","187","Female","74.39","167.64"
"76","179","183","Female","79.38","157.48"
"83","200","197","Female","90.72","167.64"
"73","173","175","Female","58.06","154.94"
"77","186","183","Female","62.14","165.1"
"75","182","181","Female","71.67","170.18"
"81","189","191","Female","79.38","180.34"
"83","191","185","Female","61.23","154.94"
"80","192","182","Female","77.11","170.18"
"74","177","179","Female","61.69","160.02"
"88","206","220","Female","86.18","152.4"
"81","190","191","Female","67.13","165.1"
"81","186","183","Female","65.77","172.72"
"74","183","184","Female","64.41","157.48"
"75","177","177","Female","62.6","165.1"
"80","187","187","Female","67.59","167.64"
"81","193","180","Female","71.21","160.02"
"78","183","185","Female","98.43","170.18"
"86","203","197","Female","95.25","172.72"
"77","183","173","Female","48.99","157.48"
"72","169","172","Female","54.88","157.48"
"83","195","197","Female","64.86","167.64"
"74","175","188","Female","50.8","165.1"
"74","175","178","Female","64.86","157.48"
"69","169","172","Female","58.06","152.4"
"79","183","186","Female","66.68","162.56"
"77","180","180","Female","65.77","165.1"
"75","176","178","Female","58.97","165.1"
"85","203","204","Female","90.72","165.1"
"75","177","174","Female","61.23","160.02"
"80","192","177","Female","70.31","165.1"
